3605,"Although I had read the R&T comparison on-line, my physical magazine arrived in the mail yesterday (Monday 9/23) -- and I re-read the Q50 v ATS v 335 v IS 350 F-Sport article.  I assume you could infer that I am carrying Infiniti's water, but the article did make a comment that even the loser (or 3rd finisher) in the bunch was a ""nice car."""
3606,"Your findings on the S4 are the same as mine.  Which is why I ordered one lightly optioned and got the dealer to agree to take only 50K out of my bank accounts (don't worry, CA will take about 5K more before it's all said and done."
3607,"Mark...you'll get not rebuttal from me regarding the S4.  Drop the ""pearlescent"" paint, the hi-zoot seats, and the ""whatzatstuff"" trim, and you should be able to make a case for a low $50-ish check with your dealer (but you'll probably have to go to Beechmont Audi to make that score)."
3608,"Thanks, well, if it performs as reliably as my '06 A3 with 104K+ miles, I'll be a very happy camper."
3609,My friend didn't remember the particulars of the exact sale price.  The MSRP was in the $37 - $38K neighborhood
3610,"andres3....don't use my experience as a measuring stick.  I came to the conclusion a while ago that both dealers around me have relatively inept service depts.  But, as long as they keep me in some nice loaners (which they have), I'll put up with it...at least until the new '15 TLs come out."
3611,"Even with all the revisions, the 2013 TL (especially the 'Base' model) is not appealing to me in the least.  It's not blatantly hideous like the 2009 version, but it's so bland looking down the boring wheel design.  The Special Edition looks much better, IMO."
3612,"Having leased the original 335i (before kids) it was the best drive I ever had even tho it was in the shop for a blown accessory belt and the High Pressure Fuel pump.  The service, loaner car and refund of a lease payment does offset the inconvenience."
3613,S4: Bland styling (I had a 02 A4 1.8t and there hasn't been much change)
3614,I took that statement referring to the design exclusively...meaning there hasn't been a dramatic change in design; such as the new impala compared to the old one.
3615,"LOL, the difference between the 1.8 T and 2.0T is worlds apart if you ask me, and that's the 200 HP 2.0T version."
3616,I know -  it was just a frame of reference for styling and how Audi used to be the leader and now seems stale and now Benz is the most progressive.
3617,"For me I still can't get over how the C-class cars, (and I'm guessing the CLA) don't have body colored roof seams (or even better, no roof seam rails at all (ala VW/Audi)."
3618,"The interior of the S4 with two options -- upgraded seats and the ""pinstripe suit"" dash trim is drop dead gorgeous."
3619,335i vs S4.  Have owned both.  S4 wins.
3620,"The CLA has been the cause of a decent amount of journalistic drool for months and months and months.  The tarted up version has caused some who write about cars and get paid for doing so to be unabashedly aroused, in fact."
3621,"If your 6'2"" or taller the IS350 may still be a tad ""small"" for your tastes."
3622,You guys are making me want to take an IS350 for a test drive.  Might as well take a gander at the GS350 while I'm at it.;)
3623,I saw the CLA in the showroom and the interior is clearly not the same as E class and probably on .
3624,"FN...it seems like they've had the CLA announced for a year.  But, as you say, they aren't even in the showrooms, yet.  By the time they hit, all that ""pre""-delivery marketing will have been forgotten."
3625,"Mark, styling goes a long way with people, I'm not a fan of the new look Lexus is going. It can win all the comparison test it can."
3626,Not that I'm a leasing guy - the stats provided about are interesting. Why is Infiniti keeping this G around another year at discounted pricing? Is it to claim a market share gain vs the big boys ? I don't get it. 150 bux diff a month is real money on a car you don't own anyway.
3627,"They've reduced the G37 lineup to just the RWD Journey and Base AWD models and they've cut the base price by $4,800 on both.  So the G37 Journey RWD starts at $32,550 for 2014 compared to 2013's base price of $37,350!  The only options available are the Premium Pkg (Leather, Moonroof, Bose) and Navigation Package."
3628,"G37 might be an old design but put it up against the old tL, the tsxthe Audi a4 2.0 or even the new BMW 320 and its a huge bargain agreed.  Throw in a fancy lease lease rate and bam, market share. I still don't get it thou. Why confuse people more - every car will be a q right - but this ones a g.  At these prices makes you wonder why one, a person looking for a performing sedan and a deal would consider anything else - that includes the new q"
